id,verein,ist_angekommen,zufriedenheit,action,y
31,Neutral,False,[-1,-1,100,94,90],WAITING,86
33,Neutral,False,[-1,-1,100,94,90],WAITING,86
34,Club B,False,[-1,-1,100,91,85],WAITING,79
35,Club A,False,[-1,-1,100,97,95],WAITING,93
36,Club A,False,[-1,-1,100,97,95],WAITING,93
38,Club B,False,[-1,-1,100,91,85],WAITING,79
39,Club B,False,[-1,-1,100,91,85],WAITING,79
41,Neutral,False,[-1,-1,100,94,90],WAITING,86
42,Neutral,False,[-1,-1,100,94,90],WAITING,86
46,Club A,False,[-1,-1,100,97,95],WAITING,93
47,Club A,False,[-1,-1,100,97,95],WAITING,93
49,Club A,False,[-1,-1,100,97,95],WAITING,93
50,Neutral,False,[-1,-1,100,94,90],WAITING,86
53,Club B,False,[-1,-1,100,91,85],WAITING,79
55,Club B,False,[-1,-1,100,91,85],WAITING,79
57,Club B,False,[-1,-1,100,91,85],WAITING,79
58,Neutral,False,[-1,-1,100,94,90],WAITING,86
59,Club B,False,[-1,-1,100,91,85],WAITING,79
61,Club B,False,[-1,-1,100,91,85],WAITING,79
65,Neutral,False,[-1,-1,100,94,90],WAITING,86
66,Club B,False,[-1,-1,100,91,85],WAITING,79
68,Club B,False,[-1,-1,100,91,85],WAITING,79
71,Club B,False,[-1,-1,100,91,85],WAITING,79
72,Neutral,False,[-1,-1,100,94,90],WAITING,86
73,Neutral,False,[-1,-1,100,94,90],WAITING,86
74,Neutral,False,[-1,-1,100,94,90],WAITING,86
77,Neutral,False,[-1,-1,100,94,90],WAITING,86
79,Neutral,False,[-1,-1,100,94,90],WAITING,86
81,Neutral,False,[-1,-1,100,94,90],WAITING,86
84,Club A,False,[-1,-1,100,97,95],WAITING,93
85,Club A,False,[-1,-1,100,97,95],WAITING,93
86,Club A,False,[-1,-1,100,97,95],WAITING,93
88,Neutral,False,[-1,-1,100,94,90],WAITING,86
89,Club B,False,[-1,-1,100,91,85],WAITING,79
90,Neutral,False,[-1,-1,100,94,90],WAITING,86
91,Club A,False,[-1,-1,100,97,95],WAITING,93
92,Club B,False,[-1,-1,100,91,85],WAITING,79
94,Club B,False,[-1,-1,100,91,85],WAITING,79
95,Club A,False,[-1,-1,100,97,95],WAITING,93
97,Club B,False,[-1,-1,100,91,85],WAITING,79
98,Neutral,False,[-1,-1,100,94,90],WAITING,86
99,Club A,False,[-1,-1,100,97,95],WAITING,93
4,Neutral,False,[-1,100,94,90,86],DRIVING,86
8,Club A,False,[-1,100,97,95,93],DRIVING,93
18,Club B,False,[-1,100,91,85,79],DRIVING,79
21,Club A,False,[-1,100,97,95,93],DRIVING,93
22,Neutral,False,[-1,100,94,90,86],DRIVING,86
31,Neutral,False,[-1,100,94,90,86],DRIVING,86
36,Club A,False,[-1,100,97,95,93],DRIVING,93
42,Neutral,False,[-1,100,94,90,86],DRIVING,86
46,Club A,False,[-1,100,97,95,93],DRIVING,93
47,Club A,False,[-1,100,97,95,93],DRIVING,93
49,Club A,False,[-1,100,97,95,93],DRIVING,93
53,Club B,False,[-1,100,91,85,79],DRIVING,79
57,Club B,False,[-1,100,91,85,79],DRIVING,79
61,Club B,False,[-1,100,91,85,79],DRIVING,79
65,Neutral,False,[-1,100,94,90,86],DRIVING,86
68,Club B,False,[-1,100,91,85,79],DRIVING,79
73,Neutral,False,[-1,100,94,90,86],DRIVING,86
94,Club B,False,[-1,100,91,85,79],DRIVING,79
97,Club B,False,[-1,100,91,85,79],DRIVING,79
99,Club A,False,[-1,100,97,95,93],DRIVING,93
6,Neutral,False,[-1,100,94,90,86],WAITING,82
9,Club A,False,[-1,100,97,95,93],WAITING,91
10,Club A,False,[-1,100,97,95,93],WAITING,91
12,Neutral,False,[-1,100,94,90,86],WAITING,82
13,Club B,False,[-1,100,91,85,79],WAITING,73
14,Neutral,False,[-1,100,94,90,86],WAITING,82
16,Club A,False,[-1,100,97,95,93],WAITING,91
17,Club B,False,[-1,100,91,85,79],WAITING,73
23,Neutral,False,[-1,100,94,90,86],WAITING,82
24,Club A,False,[-1,100,97,95,93],WAITING,91
26,Neutral,False,[-1,100,94,90,86],WAITING,82
28,Club B,False,[-1,100,91,85,79],WAITING,73
29,Club B,False,[-1,100,91,85,79],WAITING,73
30,Club B,False,[-1,100,91,85,79],WAITING,73
33,Neutral,False,[-1,100,94,90,86],WAITING,82
34,Club B,False,[-1,100,91,85,79],WAITING,73
35,Club A,False,[-1,100,97,95,93],WAITING,91
38,Club B,False,[-1,100,91,85,79],WAITING,73
39,Club B,False,[-1,100,91,85,79],WAITING,73
41,Neutral,False,[-1,100,94,90,86],WAITING,82
50,Neutral,False,[-1,100,94,90,86],WAITING,82
55,Club B,False,[-1,100,91,85,79],WAITING,73
58,Neutral,False,[-1,100,94,90,86],WAITING,82
59,Club B,False,[-1,100,91,85,79],WAITING,73
66,Club B,False,[-1,100,91,85,79],WAITING,73
71,Club B,False,[-1,100,91,85,79],WAITING,73
72,Neutral,False,[-1,100,94,90,86],WAITING,82
74,Neutral,False,[-1,100,94,90,86],WAITING,82
77,Neutral,False,[-1,100,94,90,86],WAITING,82
79,Neutral,False,[-1,100,94,90,86],WAITING,82
81,Neutral,False,[-1,100,94,90,86],WAITING,82
84,Club A,False,[-1,100,97,95,93],WAITING,91
85,Club A,False,[-1,100,97,95,93],WAITING,91
86,Club A,False,[-1,100,97,95,93],WAITING,91
88,Neutral,False,[-1,100,94,90,86],WAITING,82
89,Club B,False,[-1,100,91,85,79],WAITING,73
90,Neutral,False,[-1,100,94,90,86],WAITING,82
91,Club A,False,[-1,100,97,95,93],WAITING,91
92,Club B,False,[-1,100,91,85,79],WAITING,73
95,Club A,False,[-1,100,97,95,93],WAITING,91
98,Neutral,False,[-1,100,94,90,86],WAITING,82
2,Club A,False,[100,97,97,94,91],EXIT,88
15,Club B,True,[100,91,91,82,82],EXIT,82
43,Neutral,False,[100,94,94,88,82],EXIT,76
45,Club A,True,[100,97,97,94,94],EXIT,94
52,Neutral,True,[100,94,94,88,88],EXIT,88
64,Club B,True,[100,91,91,82,82],EXIT,82
78,Club B,True,[100,91,91,82,82],EXIT,82
87,Neutral,True,[100,94,94,88,88],EXIT,88
93,Club A,False,[100,97,97,94,91],EXIT,88
3,Club B,False,[100,91,91,82,73],DRIVING,73
20,Neutral,False,[100,94,94,88,82],DRIVING,82
27,Club A,False,[100,97,97,94,91],DRIVING,91
37,Neutral,False,[100,94,94,88,82],DRIVING,82
48,Club B,False,[100,91,91,82,73],DRIVING,73
51,Club A,False,[100,97,97,94,91],DRIVING,91
62,Club B,False,[100,91,91,82,73],DRIVING,73
63,Club A,False,[100,97,97,94,91],DRIVING,91
70,Club B,False,[100,91,91,82,73],DRIVING,73
75,Club A,False,[100,97,97,94,91],DRIVING,91
82,Neutral,False,[100,94,94,88,82],DRIVING,82
1,Club A,False,[97,95,95,92,89],EXIT,86
7,Club B,False,[91,85,85,76,67],EXIT,58
11,Club B,False,[91,85,85,76,67],EXIT,58
25,Club B,False,[91,85,85,76,67],EXIT,58
32,Club B,False,[91,85,85,76,67],EXIT,58
44,Club B,False,[91,85,85,76,67],EXIT,58
56,Club B,False,[91,85,85,76,67],EXIT,58
80,Neutral,False,[94,90,90,84,78],EXIT,72
83,Club A,False,[97,95,95,92,89],EXIT,86
96,Club B,False,[91,85,85,76,67],EXIT,58
43,Neutral,False,[94,94,88,82,76],DRIVING,76
93,Club A,False,[97,97,94,91,88],DRIVING,88
0,Neutral,False,[94,90,90,84,78],DRIVING,78
5,Club A,False,[97,95,95,92,89],DRIVING,89
19,Club A,False,[97,95,95,92,89],DRIVING,89
40,Neutral,False,[94,90,90,84,78],DRIVING,78
54,Club A,False,[97,95,95,92,89],DRIVING,89
60,Neutral,False,[94,90,90,84,78],DRIVING,78
67,Club A,False,[97,95,95,92,89],DRIVING,89
69,Neutral,False,[94,90,90,84,78],DRIVING,78
76,Club A,False,[97,95,95,92,89],DRIVING,89
2,Club A,False,[97,97,94,91,88],WAITING,86
48,Club B,True,[91,82,73,73,73],EXIT,73
51,Club A,True,[97,94,91,91,91],EXIT,91
82,Neutral,True,[94,88,82,82,82],EXIT,82
3,Club B,False,[91,82,73,73,64],DRIVING,64
20,Neutral,False,[94,88,82,82,76],DRIVING,76
27,Club A,False,[97,94,91,91,88],DRIVING,88
37,Neutral,False,[94,88,82,82,76],DRIVING,76
62,Club B,False,[91,82,73,73,64],DRIVING,64
63,Club A,False,[97,94,91,91,88],DRIVING,88
70,Club B,False,[91,82,73,73,64],DRIVING,64
75,Club A,False,[97,94,91,91,88],DRIVING,88
5,Club A,True,[89,89,86,83,83],EXIT,83
19,Club A,True,[89,89,86,83,83],EXIT,83
40,Neutral,True,[78,78,72,66,66],EXIT,66
54,Club A,True,[89,89,86,83,83],EXIT,83
60,Neutral,True,[78,78,72,66,66],EXIT,66
43,Neutral,False,[76,76,70,64,58],EXIT,52
93,Club A,False,[88,88,85,82,79],EXIT,76
0,Neutral,False,[78,78,72,66,60],DRIVING,60
67,Club A,False,[89,89,86,83,80],DRIVING,80
69,Neutral,False,[78,78,72,66,60],DRIVING,60
76,Club A,False,[89,89,86,83,80],DRIVING,80
3,Club B,True,[64,55,46,37,37],EXIT,37
20,Neutral,True,[76,70,64,58,58],EXIT,58
27,Club A,True,[88,85,82,79,79],EXIT,79
37,Neutral,True,[76,70,64,58,58],EXIT,58
62,Club B,True,[64,55,46,37,37],EXIT,37
63,Club A,True,[88,85,82,79,79],EXIT,79
70,Club B,True,[64,55,46,37,37],EXIT,37
75,Club A,True,[88,85,82,79,79],EXIT,79
0,Neutral,True,[66,60,60,54,54],EXIT,54
67,Club A,True,[83,80,80,77,77],EXIT,77
69,Neutral,True,[66,60,60,54,54],EXIT,54
76,Club A,True,[83,80,80,77,77],EXIT,77
4,Neutral,True,[62,56,50,44,44],EXIT,44
8,Club A,False,[81,78,75,72,69],EXIT,66
18,Club B,False,[43,34,25,16,7],EXIT,-2
31,Neutral,False,[62,56,50,44,38],EXIT,32
36,Club A,False,[81,78,75,72,69],EXIT,66
42,Neutral,True,[62,56,50,44,44],EXIT,44
46,Club A,False,[81,78,75,72,69],EXIT,66
49,Club A,True,[81,78,75,72,72],EXIT,72
57,Club B,True,[43,34,25,16,16],EXIT,16
61,Club B,False,[43,34,25,16,7],EXIT,-2
97,Club B,False,[43,34,25,16,7],EXIT,-2
21,Club A,False,[81,78,75,72,69],DRIVING,69
22,Neutral,False,[62,56,50,44,38],DRIVING,38
47,Club A,False,[81,78,75,72,69],DRIVING,69
53,Club B,False,[43,34,25,16,7],DRIVING,7
65,Neutral,False,[62,56,50,44,38],DRIVING,38
68,Club B,False,[43,34,25,16,7],DRIVING,7
73,Neutral,False,[62,56,50,44,38],DRIVING,38
94,Club B,False,[43,34,25,16,7],DRIVING,7
99,Club A,False,[81,78,75,72,69],DRIVING,69
22,Neutral,True,[44,38,38,32,32],EXIT,32
47,Club A,False,[72,69,69,66,63],EXIT,60
53,Club B,True,[16,7,7,-2,0],EXIT,0
68,Club B,True,[16,7,7,-2,0],EXIT,0
99,Club A,False,[72,69,69,66,63],EXIT,60
21,Club A,False,[72,69,69,66,63],DRIVING,63
65,Neutral,False,[44,38,38,32,26],DRIVING,26
73,Neutral,False,[44,38,38,32,26],DRIVING,26
94,Club B,False,[16,7,7,-2,0],DRIVING,0
21,Club A,True,[63,63,60,57,57],EXIT,57
65,Neutral,True,[26,26,20,14,14],EXIT,14
73,Neutral,True,[26,26,20,14,14],EXIT,14
94,Club B,True,[0,0,0,0,0],EXIT,0
6,Neutral,False,[0,0,0,0,0],DRIVING,0
10,Club A,False,[37,34,31,28,25],DRIVING,25
12,Neutral,False,[0,0,0,0,0],DRIVING,0
17,Club B,False,[0,0,0,0,0],DRIVING,0
24,Club A,False,[37,34,31,28,25],DRIVING,25
29,Club B,False,[0,0,0,0,0],DRIVING,0
33,Neutral,False,[0,0,0,0,0],DRIVING,0
34,Club B,False,[0,0,0,0,0],DRIVING,0
35,Club A,False,[37,34,31,28,25],DRIVING,25
39,Club B,False,[0,0,0,0,0],DRIVING,0
58,Neutral,False,[0,0,0,0,0],DRIVING,0
59,Club B,False,[0,0,0,0,0],DRIVING,0
66,Club B,False,[0,0,0,0,0],DRIVING,0
71,Club B,False,[0,0,0,0,0],DRIVING,0
81,Neutral,False,[0,0,0,0,0],DRIVING,0
84,Club A,False,[37,34,31,28,25],DRIVING,25
85,Club A,False,[37,34,31,28,25],DRIVING,25
86,Club A,False,[37,34,31,28,25],DRIVING,25
91,Club A,False,[37,34,31,28,25],DRIVING,25
98,Neutral,False,[0,0,0,0,0],DRIVING,0
9,Club A,False,[37,34,31,28,25],WAITING,23
13,Club B,False,[0,0,0,0,0],WAITING,0
14,Neutral,False,[0,0,0,0,0],WAITING,0
16,Club A,False,[37,34,31,28,25],WAITING,23
23,Neutral,False,[0,0,0,0,0],WAITING,0
26,Neutral,False,[0,0,0,0,0],WAITING,0
28,Club B,False,[0,0,0,0,0],WAITING,0
30,Club B,False,[0,0,0,0,0],WAITING,0
38,Club B,False,[0,0,0,0,0],WAITING,0
41,Neutral,False,[0,0,0,0,0],WAITING,0
50,Neutral,False,[0,0,0,0,0],WAITING,0
55,Club B,False,[0,0,0,0,0],WAITING,0
72,Neutral,False,[0,0,0,0,0],WAITING,0
74,Neutral,False,[0,0,0,0,0],WAITING,0
77,Neutral,False,[0,0,0,0,0],WAITING,0
79,Neutral,False,[0,0,0,0,0],WAITING,0
88,Neutral,False,[0,0,0,0,0],WAITING,0
89,Club B,False,[0,0,0,0,0],WAITING,0
90,Neutral,False,[0,0,0,0,0],WAITING,0
92,Club B,False,[0,0,0,0,0],WAITING,0
95,Club A,False,[37,34,31,28,25],WAITING,23
12,Neutral,False,[0,0,0,0,0],EXIT,0
24,Club A,False,[25,22,19,16,13],EXIT,10
29,Club B,False,[0,0,0,0,0],EXIT,0
33,Neutral,False,[0,0,0,0,0],EXIT,0
39,Club B,False,[0,0,0,0,0],EXIT,0
58,Neutral,True,[0,0,0,0,0],EXIT,0
71,Club B,False,[0,0,0,0,0],EXIT,0
86,Club A,False,[25,22,19,16,13],EXIT,10
91,Club A,False,[25,22,19,16,13],EXIT,10
98,Neutral,True,[0,0,0,0,0],EXIT,0
6,Neutral,False,[0,0,0,0,0],DRIVING,0
10,Club A,False,[25,22,19,16,13],DRIVING,13
17,Club B,False,[0,0,0,0,0],DRIVING,0
34,Club B,False,[0,0,0,0,0],DRIVING,0
35,Club A,False,[25,22,19,16,13],DRIVING,13
59,Club B,False,[0,0,0,0,0],DRIVING,0
66,Club B,False,[0,0,0,0,0],DRIVING,0
81,Neutral,False,[0,0,0,0,0],DRIVING,0
84,Club A,False,[25,22,19,16,13],DRIVING,13
85,Club A,False,[25,22,19,16,13],DRIVING,13
9,Club A,False,[20,17,14,11,8],DRIVING,8
16,Club A,False,[20,17,14,11,8],DRIVING,8
23,Neutral,False,[0,0,0,0,0],DRIVING,0
26,Neutral,False,[0,0,0,0,0],DRIVING,0
50,Neutral,False,[0,0,0,0,0],DRIVING,0
55,Club B,False,[0,0,0,0,0],DRIVING,0
72,Neutral,False,[0,0,0,0,0],DRIVING,0
77,Neutral,False,[0,0,0,0,0],DRIVING,0
88,Neutral,False,[0,0,0,0,0],DRIVING,0
92,Club B,False,[0,0,0,0,0],DRIVING,0
13,Club B,False,[0,0,0,0,0],WAITING,0
14,Neutral,False,[0,0,0,0,0],WAITING,0
28,Club B,False,[0,0,0,0,0],WAITING,0
30,Club B,False,[0,0,0,0,0],WAITING,0
38,Club B,False,[0,0,0,0,0],WAITING,0
41,Neutral,False,[0,0,0,0,0],WAITING,0
74,Neutral,False,[0,0,0,0,0],WAITING,0
79,Neutral,False,[0,0,0,0,0],WAITING,0
89,Club B,False,[0,0,0,0,0],WAITING,0
90,Neutral,False,[0,0,0,0,0],WAITING,0
95,Club A,False,[20,17,14,11,8],WAITING,6
6,Neutral,True,[0,0,0,0,0],EXIT,0
10,Club A,True,[19,16,13,13,13],EXIT,13
17,Club B,True,[0,0,0,0,0],EXIT,0
35,Club A,True,[19,16,13,13,13],EXIT,13
59,Club B,True,[0,0,0,0,0],EXIT,0
66,Club B,True,[0,0,0,0,0],EXIT,0
84,Club A,True,[19,16,13,13,13],EXIT,13
85,Club A,True,[19,16,13,13,13],EXIT,13
34,Club B,False,[0,0,0,0,0],DRIVING,0
81,Neutral,False,[0,0,0,0,0],DRIVING,0
16,Club A,True,[11,8,8,5,5],EXIT,5
23,Neutral,True,[0,0,0,0,0],EXIT,0
55,Club B,False,[0,0,0,0,0],WAITING,0
9,Club A,False,[11,8,8,5,2],DRIVING,2
26,Neutral,False,[0,0,0,0,0],DRIVING,0
50,Neutral,False,[0,0,0,0,0],DRIVING,0
72,Neutral,False,[0,0,0,0,0],DRIVING,0
77,Neutral,False,[0,0,0,0,0],DRIVING,0
88,Neutral,False,[0,0,0,0,0],DRIVING,0
92,Club B,False,[0,0,0,0,0],DRIVING,0
34,Club B,True,[0,0,0,0,0],EXIT,0
81,Neutral,False,[0,0,0,0,0],DRIVING,0
9,Club A,True,[5,2,2,-1,0],EXIT,0
72,Neutral,False,[0,0,0,0,0],EXIT,0
77,Neutral,True,[0,0,0,0,0],EXIT,0
88,Neutral,True,[0,0,0,0,0],EXIT,0
92,Club B,False,[0,0,0,0,0],EXIT,0
26,Neutral,False,[0,0,0,0,0],DRIVING,0
50,Neutral,False,[0,0,0,0,0],DRIVING,0
13,Club B,False,[0,0,0,0,0],WAITING,0
14,Neutral,False,[0,0,0,0,0],WAITING,0
28,Club B,False,[0,0,0,0,0],WAITING,0
30,Club B,False,[0,0,0,0,0],WAITING,0
38,Club B,False,[0,0,0,0,0],WAITING,0
41,Neutral,False,[0,0,0,0,0],WAITING,0
74,Neutral,False,[0,0,0,0,0],WAITING,0
79,Neutral,False,[0,0,0,0,0],WAITING,0
89,Club B,False,[0,0,0,0,0],WAITING,0
90,Neutral,False,[0,0,0,0,0],WAITING,0
95,Club A,False,[3,0,0,0,0],WAITING,0
26,Neutral,True,[0,0,0,0,0],EXIT,0
50,Neutral,False,[0,0,0,0,0],DRIVING,0
55,Club B,False,[0,0,0,0,0],WAITING,0
50,Neutral,True,[0,0,0,0,0],EXIT,0
81,Neutral,False,[0,0,0,0,0],DRIVING,0
81,Neutral,True,[0,0,0,0,0],EXIT,0
43,Neutral,False,[0,0,0,0,0],WAITING,0
93,Club A,False,[0,0,0,0,0],WAITING,0
74,Neutral,False,[0,0,0,0,0],DRIVING,0
89,Club B,False,[0,0,0,0,0],DRIVING,0
13,Club B,False,[0,0,0,0,0],WAITING,0
14,Neutral,False,[0,0,0,0,0],WAITING,0
28,Club B,False,[0,0,0,0,0],WAITING,0
30,Club B,False,[0,0,0,0,0],WAITING,0
38,Club B,False,[0,0,0,0,0],WAITING,0
41,Neutral,False,[0,0,0,0,0],WAITING,0
79,Neutral,False,[0,0,0,0,0],WAITING,0
90,Neutral,False,[0,0,0,0,0],WAITING,0
95,Club A,False,[0,0,0,0,0],WAITING,0
1,Club A,False,[0,0,0,0,0],WAITING,0
2,Club A,False,[0,0,0,0,0],WAITING,0
7,Club B,False,[0,0,0,0,0],WAITING,0
11,Club B,False,[0,0,0,0,0],WAITING,0
25,Club B,False,[0,0,0,0,0],WAITING,0
32,Club B,False,[0,0,0,0,0],WAITING,0
44,Club B,False,[0,0,0,0,0],WAITING,0
56,Club B,False,[0,0,0,0,0],WAITING,0
80,Neutral,False,[0,0,0,0,0],WAITING,0
83,Club A,False,[0,0,0,0,0],WAITING,0
96,Club B,False,[0,0,0,0,0],WAITING,0
